Дата,Группа аллергенов,Пыльца и споры,"Концентрация, ед/1 м3",Комментарий
08.07.06,Сорняки,Маревые,0,Не обнаружены.
08.07.06,Сорняки,Подорожник,0,Цветение подорожника закончилось.
08.07.06,Сорняки,Щавель,4,Продолжается пыление щавеля.
08.07.06,Сорняки,Крапива,30,Продолжается пыление крапивы.
08.07.06,Сорняки,Полынь,1,Началось пыление полыни.
08.07.06,Сорняки,Амброзия,0,Не обнаружены.
08.07.06,Грибы,Кладоспориум,118,Спорообразование на среднем уровне.
08.07.06,Грибы,Альтернария,6,Спорообразование на низком уровне.
04.07.06,Лиственные деревья,Ольха,0,Не обнаружены.
04.07.06,Лиственные деревья,Орешник,0,Не обнаружены.
04.07.06,Лиственные деревья,Тополь,0,Не обнаружены.
04.07.06,Лиственные деревья,Береза,0,Не обнаружены.
04.07.06,Лиственные деревья,Клен,0,Не обнаружены.
04.07.06,Лиственные деревья,Вяз,0,Не обнаружены.
04.07.06,Лиственные деревья,Ясень,0,Не обнаружены.
04.07.06,Лиственные деревья,Ива,0,Не обнаружены.
04.07.06,Лиственные деревья,Дуб,0,Не обнаружены.
04.07.06,Лиственные деревья,Липа,7,Продолжается пыление липы.
04.07.06,Хвойные деревья,Ель,0,Не обнаружены.
04.07.06,Хвойные деревья,Сосна,0,Не обнаружены.
04.07.06,Злаки,Злаки,22,Продолжается пыление злаков.
04.07.06,Сорняки,Маревые,0,Не обнаружены.
04.07.06,Сорняки,Подорожник,0,Не обнаружены.
04.07.06,Сорняки,Щавель,0,Не обнаружены.
04.07.06,Сорняки,Крапива,7,Продолжается пыление крапивы.
04.07.06,Сорняки,Полынь,0,Не обнаружены.
04.07.06,Сорняки,Амброзия,0,Не обнаружены.
04.07.06,Грибы,Кладоспориум,23,Спороношение умеренное.
04.07.06,Грибы,Альтернария,2,Спороношение на низком уровне.
26.06.06,Лиственные деревья,Вяз,0,Не обнаружены.
26.06.06,Лиственные деревья,Ясень,0,Не обнаружены.
26.06.06,Лиственные деревья,Ива,0,Не обнаружены.
26.06.06,Лиственные деревья,Дуб,0,Не обнаружены.
26.06.06,Лиственные деревья,Липа,0,Не обнаружены.
26.06.06,Хвойные деревья,Ель,0,Не обнаружены.
26.06.06,Хвойные деревья,Сосна,2,Сезон пыления закончился.
26.06.06,Злаки,Злаки,48,Продолжается пыление злаков.
26.06.06,Сорняки,Маревые,0,Не обнаружены.
26.06.06,Сорняки,Подорожник,1,Продолжается пыление подорожника.
26.06.06,Сорняки,Щавель,2,Продолжается пыление щавеля.
26.06.06,Сорняки,Крапива,12,Продолжается пыление крапивы.
26.06.06,Сорняки,Полынь,1,Начался сезон пыления полыни.
26.06.06,Сорняки,Амброзия,0,Не обнаружены.
26.06.06,Грибы,Кладоспориум,8,Спорообразование на низком уровне.
26.06.06,Грибы,Альтернария,3,Спорообразование на низком уровне.
26.06.06,Лиственные деревья,Ольха,0,Не обнаружены.
26.06.06,Лиственные деревья,Орешник,0,Не обнаружены.
26.06.06,Лиственные деревья,Тополь,0,Не обнаружены.
26.06.06,Лиственные деревья,Береза,0,Не обнаружены.
26.06.06,Лиственные деревья,Клен,0,Не обнаружены.
24.06.06,Лиственные деревья,Ольха,0,Не обнаружены.
24.06.06,Лиственные деревья,Орешник,0,Не обнаружены.
24.06.06,Лиственные деревья,Тополь,0,Не обнаружены.
24.06.06,Лиственные деревья,Береза,3,Сезон цветения закончился.
24.06.06,Лиственные деревья,Клен,0,Не обнаружены.
24.06.06,Лиственные деревья,Вяз,0,Не обнаружены.
24.06.06,Лиственные деревья,Ясень,0,Не обнаружены.
24.06.06,Лиственные деревья,Ива,0,Не обнаружены.
24.06.06,Лиственные деревья,Дуб,0,Не обнаружены.
24.06.06,Лиственные деревья,Липа,0,Не обнаружены.
24.06.06,Хвойные деревья,Ель,0,Не обнаружены.
24.06.06,Хвойные деревья,Сосна,5,Сезон пыления заканчивается.
24.06.06,Злаки,Злаки,33,Продолжается основной период пыления злаков.
24.06.06,Сорняки,Маревые,0,Не обнаружены.
24.06.06,Сорняки,Подорожник,1,Продолжается пыление.
24.06.06,Сорняки,Щавель,2,Продолжается пыление.
24.06.06,Сорняки,Крапива,14,"Продолжается пыление, количество пыльцы в воздухе увеличивается."
24.06.06,Сорняки,Полынь,0,Не обнаружены.
24.06.06,Сорняки,Амброзия,0,Не обнаружены.
24.06.06,Грибы,Кладоспориум,0,Не обнаружены.
24.06.06,Грибы,Альтернария,0,Не обнаружены.
22.06.06,Лиственные деревья,Ольха,0,Не обнаружены.
22.06.06,Лиственные деревья,Орешник,0,Не обнаружены.
22.06.06,Лиственные деревья,Тополь,0,Не обнаружены.
22.06.06,Лиственные деревья,Береза,1,Цветение березы закончилось.
22.06.06,Лиственные деревья,Клен,0,Не обнаружены.
22.06.06,Лиственные деревья,Вяз,0,Не обнаружены.
22.06.06,Лиственные деревья,Ясень,0,Не обнаружены.
22.06.06,Лиственные деревья,Ива,0,Не обнаружены.
22.06.06,Лиственные деревья,Дуб,0,Не обнаружены.
22.06.06,Лиственные деревья,Липа,0,Не обнаружены.
22.06.06,Хвойные деревья,Ель,0,Не обнаружены.
22.06.06,Хвойные деревья,Сосна,12,Заканчивается сезон пыления сосны.
22.06.06,Злаки,Злаки,48,"Продолжается пыление злаков, содержание пыльцы в воздухе среднее."
22.06.06,Сорняки,Маревые,0,Не обнаружены.
22.06.06,Сорняки,Подорожник,0,Не обнаружены.
22.06.06,Сорняки,Щавель,1,Продолжается пыление щавеля.
22.06.06,Сорняки,Крапива,5,Продолжается пыление крапивы.
22.06.06,Сорняки,Полынь,0,Не обнаружены.
22.06.06,Сорняки,Амброзия,0,Не обнаружены.
22.06.06,Грибы,Кладоспориум,0,Не обнаружены.
22.06.06,Грибы,Альтернария,5,Спороношение на низком уровне.
18.06.06,Лиственные деревья,Ольха,0,Не обнаружены.
18.06.06,Лиственные деревья,Орешник,0,Не обнаружены.
18.06.06,Лиственные деревья,Тополь,0,Не обнаружены.
18.06.06,Лиственные деревья,Береза,0,Не обнаружены.
18.06.06,Лиственные деревья,Клен,0,Не обнаружены.
18.06.06,Лиственные деревья,Вяз,0,Не обнаружены.
18.06.06,Лиственные деревья,Ясень,0,Не обнаружены.
18.06.06,Лиственные деревья,Ива,0,Не обнаружены.
18.06.06,Лиственные деревья,Дуб,0,Не обнаружены.
18.06.06,Лиственные деревья,Липа,0,Не обнаружены.
18.06.06,Хвойные деревья,Ель,0,Не обнаружены.
18.06.06,Хвойные деревья,Сосна,2,Сезон пыления сосны заканчивается.
18.06.06,Злаки,Злаки,75,Продолжается основной период пыления злаков.
18.06.06,Сорняки,Маревые,0,Не обнаружены.
18.06.06,Сорняки,Подорожник,1,Продолжается пыление.
18.06.06,Сорняки,Щавель,0,Не обнаружены.
18.06.06,Сорняки,Крапива,3,Продолжается пыление.
18.06.06,Сорняки,Полынь,0,Не обнаружены.
18.06.06,Сорняки,Амброзия,0,Не обнаружены.
18.06.06,Грибы,Кладоспориум,0,Не обнаружены.
18.06.06,Грибы,Альтернария,1,Спороношение на низком уровне.
14.06.06,Лиственные деревья,Ольха,0,Не обнаружены.
14.06.06,Лиственные деревья,Орешник,0,Не обнаружены.
14.06.06,Лиственные деревья,Тополь,0,Не обнаружены.
14.06.06,Лиственные деревья,Береза,1,Пыление березы закончилось.
14.06.06,Лиственные деревья,Клен,0,Не обнаружены.
14.06.06,Лиственные деревья,Вяз,0,Не обнаружены.
14.06.06,Лиственные деревья,Ясень,0,Не обнаружены.
14.06.06,Лиственные деревья,Ива,1,Пыление ивы закончилось.
14.06.06,Лиственные деревья,Дуб,0,Не обнаружены.
14.06.06,Лиственные деревья,Липа,0,Не обнаружены.
14.06.06,Хвойные деревья,Ель,0,Не обнаружены.
14.06.06,Хвойные деревья,Сосна,18,"Пыление сосны заканчивается, содержание пыльцы в воздухе снижается."
14.06.06,Злаки,Злаки,0,Не обнаружены.
14.06.06,Сорняки,Маревые,0,Не обнаружены.
14.06.06,Сорняки,Подорожник,0,Не обнаружены.
14.06.06,Сорняки,Щавель,1,Продолжается пыление щавеля.
14.06.06,Сорняки,Крапива,1,Продолжается пыление крапивы.
14.06.06,Сорняки,Полынь,0,Не обнаружены.
14.06.06,Сорняки,Амброзия,0,Не обнаружены.
14.06.06,Грибы,Кладоспориум,3,Спорообразование на низком уровне.
14.06.06,Грибы,Альтернария,2,Спорообразование на низком уровне.
11.06.06,Лиственные деревья,Ольха,0,Не обнаружены.
11.06.06,Лиственные деревья,Орешник,0,Не обнаружены.
11.06.06,Лиственные деревья,Тополь,0,Не обнаружены.
11.06.06,Лиственные деревья,Береза,2,Пыление березы закончилось.
11.06.06,Лиственные деревья,Клен,0,Не обнаружены.
11.06.06,Лиственные деревья,Вяз,0,Не обнаружены.
11.06.06,Лиственные деревья,Ясень,0,Не обнаружены.
11.06.06,Лиственные деревья,Ива,0,Не обнаружены.
11.06.06,Лиственные деревья,Дуб,0,Не обнаружены.
11.06.06,Лиственные деревья,Липа,0,Не обнаружены.
11.06.06,Хвойные деревья,Ель,0,Не обнаружены.
11.06.06,Хвойные деревья,Сосна,49,Содержание пыльцы в воздухе снижается.
11.06.06,Злаки,Злаки,83,"Продолжается основной период пыления злаков, концентрация пыльцы в воздухе будет расти."
11.06.06,Сорняки,Маревые,0,Не обнаружены.
11.06.06,Сорняки,Подорожник,0,Не обнаружены.
11.06.06,Сорняки,Щавель,1,Продолжается пыление щавеля.
11.06.06,Сорняки,Крапива,0,Не обнаружены.
11.06.06,Сорняки,Полынь,0,Не обнаружены.
11.06.06,Сорняки,Амброзия,0,Не обнаружены.
11.06.06,Грибы,Кладоспориум,0,Не обнаружены.
11.06.06,Грибы,Альтернария,1,Спорообразование на низком уровне.
05.06.06,Сорняки,Подорожник,60,Началось пыление подорожника.
05.06.06,Сорняки,Щавель,10,Началось пыление щавеля.
05.06.06,Сорняки,Крапива,1,Началось пыление крапивы.
05.06.06,Сорняки,Полынь,0,Не обнаружены.
05.06.06,Сорняки,Амброзия,0,Не обнаружены.
05.06.06,Грибы,Кладоспориум,3,Спороношение на низком уровне.
05.06.06,Грибы,Альтернария,7,Спороношение на низком уровне.
05.06.06,Лиственные деревья,Ольха,0,Не обнаружены.
05.06.06,Лиственные деревья,Орешник,0,Не обнаружены.
05.06.06,Лиственные деревья,Тополь,0,Не обнаружены.
05.06.06,Лиственные деревья,Береза,11,Продолжается циркуляция в воздухе небольшого количества пыльцы березы.
05.06.06,Лиственные деревья,Клен,0,Не обнаружены.
05.06.06,Лиственные деревья,Вяз,0,Не обнаружены.
05.06.06,Лиственные деревья,Ясень,0,Не обнаружены.
05.06.06,Лиственные деревья,Ива,2,Пыление ивы закончилось.
05.06.06,Лиственные деревья,Дуб,3,Пыление дуба закончилось.
05.06.06,Лиственные деревья,Липа,0,Не обнаружены.
05.06.06,Хвойные деревья,Ель,1,Пыление ели закончилось.
05.06.06,Хвойные деревья,Сосна,303,"Продолжается интенсивное пыление сосны, концентрация постепенно снижается."
05.06.06,Злаки,Злаки,12,Начался сезон пыление злаков.
05.06.06,Сорняки,Маревые,0,Не обнаружены.
01.06.06,Лиственные деревья,Ольха,2,Единичные пыльцевые зерна в воздухе.
01.06.06,Лиственные деревья,Орешник,0,Не обнаружены.
01.06.06,Лиственные деревья,Тополь,0,Не обнаружены.
01.06.06,Лиственные деревья,Береза,13,Содержание пыльцы невысокое.
01.06.06,Лиственные деревья,Клен,0,Не обнаружены.
01.06.06,Лиственные деревья,Вяз,0,Не обнаружены.
01.06.06,Лиственные деревья,Ясень,0,Не обнаружены.
01.06.06,Лиственные деревья,Ива,1,Пыление ивы закончилось.
01.06.06,Лиственные деревья,Дуб,5,Пыление дуба заканчивается.
01.06.06,Лиственные деревья,Липа,0,Не обнаружены.
01.06.06,Хвойные деревья,Ель,1,Пыление ели закончилось.
01.06.06,Хвойные деревья,Сосна,982,Очень высокая концентрация в воздухе.
01.06.06,Злаки,Злаки,0,Не обнаружены.
01.06.06,Сорняки,Маревые,0,Не обнаружены.
01.06.06,Сорняки,Подорожник,5,Началось пыление подорожника.
01.06.06,Сорняки,Щавель,0,Не обнаружены.
01.06.06,Сорняки,Крапива,0,Не обнаружены.
01.06.06,Сорняки,Полынь,0,Не обнаружены.
01.06.06,Сорняки,Амброзия,0,Не обнаружены.
01.06.06,Грибы,Кладоспориум,2,Спорообразование на низком уровне.
01.06.06,Грибы,Альтернария,3,Спорообразование на низком уровне.
29.05.06,Лиственные деревья,Ольха,0,Не обнаружены.
29.05.06,Лиственные деревья,Орешник,0,Не обнаружены.
29.05.06,Лиственные деревья,Тополь,0,Не обнаружены.
29.05.06,Лиственные деревья,Береза,6,Незначительное количество пыльцевых зерен березы в воздухе.
29.05.06,Лиственные деревья,Клен,0,Не обнаружены.
29.05.06,Лиственные деревья,Вяз,0,Не обнаружены.
29.05.06,Лиственные деревья,Ясень,0,Не обнаружены.
29.05.06,Лиственные деревья,Ива,0,Не обнаружены.
29.05.06,Лиственные деревья,Дуб,2,Пыление дуба практически закончилось.
29.05.06,Лиственные деревья,Липа,0,Не обнаружены.
29.05.06,Хвойные деревья,Ель,0,Сезон пыления ели закончился.
29.05.06,Хвойные деревья,Сосна,68,Пыление сосны в самом разгаре.
29.05.06,Злаки,Злаки,0,Не обнаружены.
29.05.06,Сорняки,Маревые,0,Не обнаружены.
29.05.06,Сорняки,Подорожник,0,Не обнаружены.
29.05.06,Сорняки,Щавель,0,Не обнаружены.
29.05.06,Сорняки,Крапива,0,Не обнаружены.
29.05.06,Сорняки,Полынь,0,Не обнаружены.
29.05.06,Сорняки,Амброзия,0,Не обнаружены.
29.05.06,Грибы,Кладоспориум,0,Не обнаружены.
29.05.06,Грибы,Альтернария,0,Не обнаружены.
27.05.06,Лиственные деревья,Ольха,1,Пыление ольхи закончилось.
27.05.06,Лиственные деревья,Орешник,0,Не обнаружены.
27.05.06,Лиственные деревья,Тополь,0,Не обнаружены.
27.05.06,Лиственные деревья,Береза,6,Содержание пыльцы в воздухе продолжает снижаться.
27.05.06,Лиственные деревья,Клен,0,Не обнаружены.
27.05.06,Лиственные деревья,Вяз,0,Не обнаружены.
27.05.06,Лиственные деревья,Ясень,0,Не обнаружены.
27.05.06,Лиственные деревья,Ива,3,Содержание пыльцы в воздухе невысокое.
27.05.06,Лиственные деревья,Дуб,5,Пыление дуба заканчивается.
27.05.06,Лиственные деревья,Липа,0,Не обнаружены.
27.05.06,Хвойные деревья,Ель,0,Не обнаружены. Пыление ели закончилось.
27.05.06,Хвойные деревья,Сосна,25,Пыление сосны в самом разгаре.
27.05.06,Злаки,Злаки,0,Не обнаружены.
27.05.06,Сорняки,Маревые,0,Не обнаружены.
27.05.06,Сорняки,Подорожник,0,Не обнаружены.
27.05.06,Сорняки,Щавель,1,Единичные пыльцевые зерна в воздухе.
27.05.06,Сорняки,Крапива,0,Не обнаружены.
27.05.06,Сорняки,Полынь,0,Не обнаружены.
27.05.06,Сорняки,Амброзия,0,Не обнаружены.
27.05.06,Грибы,Кладоспориум,3,Спороношение слабое.
27.05.06,Грибы,Альтернария,0,Не обнаружены.
23.05.06,Лиственные деревья,Ольха,0,Не обнаружены.
23.05.06,Лиственные деревья,Орешник,0,Не обнаружены.
23.05.06,Лиственные деревья,Тополь,0,Не обнаружены.
23.05.06,Лиственные деревья,Береза,20,"Сезон цветения березы закончен, однако пыльца будет присутствовать в воздухе еще 2-3 недели."
23.05.06,Лиственные деревья,Клен,0,Не обнаружены.
23.05.06,Лиственные деревья,Вяз,0,Не обнаружены.
23.05.06,Лиственные деревья,Ясень,0,Не обнаружены.
23.05.06,Лиственные деревья,Ива,10,Продолжается пыление ивы.
23.05.06,Лиственные деревья,Дуб,17,"Пик пыления дуба прошел, содержание пыльцы в воздухе уменьшается."
23.05.06,Лиственные деревья,Липа,0,Не обнаружены.
23.05.06,Хвойные деревья,Ель,13,Пыление ели в разгаре.
23.05.06,Хвойные деревья,Сосна,0,"Продолжается пыление сосны, концентрация пыльцы низкая."
23.05.06,Злаки,Злаки,0,Не обнаружены.
23.05.06,Сорняки,Маревые,0,Не обнаружены.
23.05.06,Сорняки,Подорожник,0,Не обнаружены.
23.05.06,Сорняки,Щавель,0,Не обнаружены.
23.05.06,Сорняки,Крапива,0,Не обнаружены.
23.05.06,Сорняки,Полынь,0,Не обнаружены.
23.05.06,Сорняки,Амброзия,0,Не обнаружены.
23.05.06,Грибы,Кладоспориум,0,Не обнаружены.
23.05.06,Грибы,Альтернария,0,Не обнаружены.
22.05.06,Лиственные деревья,Ольха,0,Не обнаружены.
22.05.06,Лиственные деревья,Орешник,0,Не обнаружены.
22.05.06,Лиственные деревья,Тополь,0,Не обнаружены.
22.05.06,Лиственные деревья,Береза,23,Продолжается пыление березы.
22.05.06,Лиственные деревья,Клен,0,Не обнаружены.
22.05.06,Лиственные деревья,Вяз,0,Не обнаружены.
22.05.06,Лиственные деревья,Ясень,0,Не обнаружены.
22.05.06,Лиственные деревья,Ива,124,Продолжается пыление ивы.
22.05.06,Лиственные деревья,Дуб,48,Пыление дуба в разгаре.
22.05.06,Лиственные деревья,Липа,0,Не обнаружены.
22.05.06,Хвойные деревья,Ель,5,Продолжается пыление ели.
22.05.06,Хвойные деревья,Сосна,3,Началось пыление сосны.
22.05.06,Злаки,Злаки,0,Не обнаружены.
22.05.06,Сорняки,Маревые,0,Не обнаружены.
22.05.06,Сорняки,Подорожник,0,Не обнаружены.
22.05.06,Сорняки,Щавель,0,Не обнаружены.
22.05.06,Сорняки,Крапива,0,Не обнаружены.
22.05.06,Сорняки,Полынь,0,Не обнаружены.
22.05.06,Сорняки,Амброзия,0,Не обнаружены.
22.05.06,Грибы,Кладоспориум,0,Не обнаружены.
22.05.06,Грибы,Альтернария,2,Началось спороношение грибов рода Альтернария.
19.05.06,Лиственные деревья,Ольха,0,Нижний Новгород. Не обнаружены.
19.05.06,Лиственные деревья,Орешник,0,Нижний Новгород. Не обнаружены.
19.05.06,Лиственные деревья,Тополь,0,Нижний Новгород. Не обнаружены.
19.05.06,Лиственные деревья,Береза,15,"Нижний Новгород. Продолжается пыление березы, концентрация пыльцы снижается."
19.05.06,Лиственные деревья,Клен,0,Нижний Новгород. Цветение клена закончилось.
19.05.06,Лиственные деревья,Вяз,2,Нижний Новгород. Пыление вяза заканчивается.
19.05.06,Лиственные деревья,Ясень,1,Нижний Новгород. Единичные пыльцевые зерна в воздухе.
19.05.06,Лиственные деревья,Ива,2,Нижний Новгород. Пыление ивы продолжается.
19.05.06,Лиственные деревья,Дуб,10,Нижний Новгород. Началось цветение дуба.
19.05.06,Лиственные деревья,Липа,0,Нижний Новгород. Не обнаружены.
19.05.06,Хвойные деревья,Ель,3,Нижний Новгород. Началось пыление ели.
19.05.06,Хвойные деревья,Сосна,0,Нижний Новгород. Не обнаружены.
19.05.06,Злаки,Злаки,0,Нижний Новгород. Не обнаружены.
19.05.06,Сорняки,Маревые,0,Нижний Новгород. Не обнаружены.
19.05.06,Сорняки,Подорожник,0,Нижний Новгород. Не обнаружены.
19.05.06,Сорняки,Щавель,0,Нижний Новгород. Не обнаружены.
19.05.06,Сорняки,Крапива,0,Нижний Новгород. Не обнаружены.
19.05.06,Сорняки,Полынь,0,Нижний Новгород. Не обнаружены.
19.05.06,Сорняки,Амброзия,0,Нижний Новгород. Не обнаружены.
19.05.06,Грибы,Кладоспориум,0,Нижний Новгород. Не обнаружены.
19.05.06,Грибы,Альтернария,0,Нижний Новгород. Не обнаружены.
15.05.06,Лиственные деревья,Ольха,0,Нижний Новгород. Не обнаружены.
15.05.06,Лиственные деревья,Орешник,0,Нижний Новгород. Не обнаружены.
15.05.06,Лиственные деревья,Тополь,0,Нижний Новгород. Не обнаружены.
15.05.06,Лиственные деревья,Береза,57,Нижний Новгород. Прололжается пыление березы.
15.05.06,Лиственные деревья,Клен,3,Нижний Новгород. Заканчивается пыление клена.
15.05.06,Лиственные деревья,Вяз,0,Нижний Новгород. Не обнаружены.
15.05.06,Лиственные деревья,Ясень,1,Нижний Новгород. Единичные пыльцевые зерна в воздухе.
15.05.06,Лиственные деревья,Ива,4,Нижний Новгород. Продолжается пыление ивы.
15.05.06,Лиственные деревья,Дуб,0,Нижний Новгород. Не обнаружены.
15.05.06,Лиственные деревья,Липа,0,Нижний Новгород. Не обнаружены.
15.05.06,Хвойные деревья,Ель,0,Нижний Новгород. Не обнаружены.
15.05.06,Хвойные деревья,Сосна,0,Нижний Новгород. Не обнаружены.
15.05.06,Злаки,Злаки,0,Нижний Новгород. Не обнаружены.
15.05.06,Сорняки,Маревые,0,Нижний Новгород. Не обнаружены.
15.05.06,Сорняки,Подорожник,0,Нижний Новгород. Не обнаружены.
15.05.06,Сорняки,Щавель,0,Нижний Новгород. Не обнаружены.
15.05.06,Сорняки,Крапива,0,Нижний Новгород. Не обнаружены.
15.05.06,Сорняки,Полынь,0,Нижний Новгород. Не обнаружены.
15.05.06,Сорняки,Амброзия,0,Нижний Новгород. Не обнаружены.
15.05.06,Грибы,Кладоспориум,2,Нижний Новгород. Спорообразование на низком уровне.
15.05.06,Грибы,Альтернария,0,Нижний Новгород. Не обнаружены.
14.07.05,Лиственные деревья,Ольха,0,не обнаружены
14.07.05,Лиственные деревья,Орешник,0,не обнаружены
14.07.05,Лиственные деревья,Тополь,0,не обнаружены
14.07.05,Лиственные деревья,Береза,0,не обнаружены
14.07.05,Лиственные деревья,Клен,0,не обнаружены
14.07.05,Лиственные деревья,Вяз,0,не обнаружены
14.07.05,Лиственные деревья,Ясень,0,не обнаружены
14.07.05,Лиственные деревья,Ива,0,не обнаружены
14.07.05,Лиственные деревья,Дуб,0,не обнаружены
14.07.05,Лиственные деревья,Липа,0,не обнаружены
14.07.05,Хвойные деревья,Ель,0,не обнаружены
14.07.05,Хвойные деревья,Сосна,0,не обнаружены
14.07.05,Злаки,Злаки,27,Продолжается основной период пыления злаков
14.07.05,Сорняки,Маревые,7,Продолжается пыление мари
14.07.05,Сорняки,Подорожник,18,Продолжается пыление подорожника
14.07.05,Сорняки,Щавель,0,не обнаружены
14.07.05,Сорняки,Крапива,21,Началось пыление крапивы
14.07.05,Сорняки,Полынь,0,не обнаружены
14.07.05,Сорняки,Амброзия,0,не обнаружены
14.07.05,Грибы,Кладоспориум,103,Высокий уровень спорообразования
14.07.05,Грибы,Альтернария,6,Спорообразование на низком уровне
11.07.05,Лиственные деревья,Ольха,0,не обнаружены
11.07.05,Лиственные деревья,Орешник,0,не обнаружены
11.07.05,Лиственные деревья,Тополь,0,не обнаружены
11.07.05,Лиственные деревья,Береза,0,не обнаружены
11.07.05,Лиственные деревья,Клен,0,не обнаружены
11.07.05,Лиственные деревья,Вяз,0,не обнаружены
11.07.05,Лиственные деревья,Ясень,0,не обнаружены
11.07.05,Лиственные деревья,Ива,0,не обнаружены
11.07.05,Лиственные деревья,Дуб,0,не обнаружены
11.07.05,Лиственные деревья,Липа,0,не обнаружены
11.07.05,Хвойные деревья,Ель,0,не обнаружены
11.07.05,Хвойные деревья,Сосна,0,не обнаружены
11.07.05,Злаки,Злаки,27,Продолжается основной период пыления злаков
11.07.05,Сорняки,Маревые,7,Продолжается пыление мари
11.07.05,Сорняки,Подорожник,18,Продолжается пыление подорожника
11.07.05,Сорняки,Щавель,0,не обнаружены
11.07.05,Сорняки,Крапива,21,Началось пыление крапивы
11.07.05,Сорняки,Полынь,0,не обнаружены
11.07.05,Сорняки,Амброзия,0,не обнаружены
11.07.05,Грибы,Кладоспориум,103,Высокий уровень спорообразования
11.07.05,Грибы,Альтернария,6,Спорообразование на низком уровне
04.07.05,Лиственные деревья,Ольха,0,
04.07.05,Лиственные деревья,Орешник,0,
04.07.05,Лиственные деревья,Тополь,0,
04.07.05,Лиственные деревья,Береза,0,
04.07.05,Лиственные деревья,Клен,0,
04.07.05,Лиственные деревья,Вяз,0,
04.07.05,Лиственные деревья,Ясень,0,
04.07.05,Лиственные деревья,Ива,0,
04.07.05,Лиственные деревья,Дуб,0,
04.07.05,Лиственные деревья,Липа,0,
04.07.05,Хвойные деревья,Ель,2,остаточные споры ели в воздухе
04.07.05,Хвойные деревья,Сосна,0,
04.07.05,Злаки,Злаки,35,высокий уровень спорообразования злаков
04.07.05,Сорняки,Маревые,3,Начинается пыление мари
04.07.05,Сорняки,Подорожник,25,умеренная концентрация подорожника
04.07.05,Сорняки,Щавель,0,
04.07.05,Сорняки,Крапива,0,
04.07.05,Сорняки,Полынь,0,
04.07.05,Сорняки,Амброзия,0,
04.07.05,Грибы,Кладоспориум,52,высокий уровень спорообразования
04.07.05,Грибы,Альтернария,34,высокий уровень спорообразования
14.06.05,Сорняки,Амброзия,0,
14.06.05,Грибы,Кладоспориум,25,высокая концентрация спор грибов-микроорганизмов
14.06.05,Грибы,Альтернария,32,высокая концентрация спор грибов-микроорганизмов
14.06.05,Лиственные деревья,Ольха,0,
14.06.05,Лиственные деревья,Орешник,0,
14.06.05,Лиственные деревья,Тополь,1,закончился период пыления тополя
14.06.05,Лиственные деревья,Береза,3,закончилось спорообразование берёзы
14.06.05,Лиственные деревья,Клен,0,
14.06.05,Лиственные деревья,Вяз,0,
14.06.05,Лиственные деревья,Ясень,0,
14.06.05,Лиственные деревья,Ива,0,
14.06.05,Лиственные деревья,Дуб,0,
14.06.05,Лиственные деревья,Липа,0,
14.06.05,Хвойные деревья,Ель,14,уменьшилась концентрация спор ели
14.06.05,Хвойные деревья,Сосна,2,единичные споры
14.06.05,Злаки,Злаки,18,возрос уровень спорообразования злаков
14.06.05,Сорняки,Маревые,0,
14.06.05,Сорняки,Подорожник,6,продолжается пыление подорожника
14.06.05,Сорняки,Щавель,0,
14.06.05,Сорняки,Крапива,0,
14.06.05,Сорняки,Полынь,0,
06.06.05,Лиственные деревья,Ольха,0,
06.06.05,Лиственные деревья,Орешник,0,
06.06.05,Лиственные деревья,Тополь,2,закончился период пыления тополя
06.06.05,Лиственные деревья,Береза,3,единичные споры берёзы в воздухе
06.06.05,Лиственные деревья,Клен,0,
06.06.05,Лиственные деревья,Вяз,0,
06.06.05,Лиственные деревья,Ясень,0,
06.06.05,Лиственные деревья,Ива,0,
06.06.05,Лиственные деревья,Дуб,2,единичные споры дуба
06.06.05,Лиственные деревья,Липа,0,
06.06.05,Хвойные деревья,Ель,32,сохраняется высокая концентрация спор ели
06.06.05,Хвойные деревья,Сосна,11,продолжается спорообразование сосна
06.06.05,Злаки,Злаки,12,началось пыление злаков
06.06.05,Сорняки,Маревые,0,
06.06.05,Сорняки,Подорожник,3,начинается пыление подорожника
06.06.05,Сорняки,Щавель,0,
06.06.05,Сорняки,Крапива,0,
06.06.05,Сорняки,Полынь,0,
06.06.05,Сорняки,Амброзия,0,
06.06.05,Грибы,Кладоспориум,45,высокое содержание спор грибов-микроорганизмов в атмосфере.
06.06.05,Грибы,Альтернария,21,высокое содержание спор грибов-микроорганизмов в атмосфере.
30.05.05,Лиственные деревья,Ольха,0,
30.05.05,Лиственные деревья,Орешник,6,в воздухе невысокая концентрация спор орешника.
30.05.05,Лиственные деревья,Тополь,3,заканчивается пыление тополя.
30.05.05,Лиственные деревья,Береза,5,заканчивается пыление берёзы.
30.05.05,Лиственные деревья,Клен,3,небольшое спорообразование клёна.
30.05.05,Лиственные деревья,Вяз,0,
30.05.05,Лиственные деревья,Ясень,0,
30.05.05,Лиственные деревья,Ива,0,
30.05.05,Лиственные деревья,Дуб,0,
30.05.05,Лиственные деревья,Липа,0,
30.05.05,Хвойные деревья,Ель,4,продолжается незначительное пыление ели.
30.05.05,Хвойные деревья,Сосна,65,высокое содержание спор в атмосфере.
30.05.05,Злаки,Злаки,0,
30.05.05,Сорняки,Маревые,0,
30.05.05,Сорняки,Подорожник,0,
